Epoch:0
loss,train,1.3940078300259973,val,1.2451227613857814
Accuracy,train,0.38717228464419473,val,0.4641235240690282
Epoch:1
loss,train,1.177343531494284,val,1.2010318108967373
Accuracy,train,0.5410814606741573,val,0.4877384196185286
Epoch:2
loss,train,1.0291159680943371,val,1.1952024987765721
Accuracy,train,0.6317883895131086,val,0.5158946412352406
Epoch:3
loss,train,0.8877027770329949,val,1.2704101221902029
Accuracy,train,0.7150046816479401,val,0.485921889191644
Epoch:4
loss,train,0.7617553831932695,val,1.2799727490970065
Accuracy,train,0.7845271535580525,val,0.5049954586739328
Epoch:0
loss,train,1.4542381176341341,val,1.3219641481127058
Accuracy,train,0.35931647940074907,val,0.45413260672116257
Epoch:1
loss,train,1.2781815511010561,val,1.2761443410600937
Accuracy,train,0.5008192883895131,val,0.47956403269754766
Epoch:2
loss,train,1.1760445309712204,val,1.2456138031823292
Accuracy,train,0.5859082397003745,val,0.5113533151680291
Epoch:3
loss,train,1.0769951429483149,val,1.2325774805886405
Accuracy,train,0.6591760299625468,val,0.516802906448683
Epoch:4
loss,train,0.9815684542450566,val,1.246826936517443
Accuracy,train,0.7331460674157303,val,0.4913714804722979
Epoch:5
loss,train,0.8879190099596529,val,1.2277679971286233
Accuracy,train,0.7856975655430711,val,0.508628519527702
Epoch:6
loss,train,0.8047509113054597,val,1.2430918846811567
Accuracy,train,0.8352059925093633,val,0.49954586739327883
