Epoch:0
loss,train,1.4934789493735805,val,1.4010308186213176
Accuracy,train,0.3449204119850187,val,0.4405086285195277
Epoch:1
loss,train,1.3373789336350976,val,1.3346103429794312
Accuracy,train,0.480688202247191,val,0.5004541326067211
Epoch:2
loss,train,1.244214970520821,val,1.3190680609809027
Accuracy,train,0.5507958801498127,val,0.48138056312443234
Epoch:0
loss,train,1.5968688177258779,val,1.5831916994518704
Accuracy,train,0.26357677902621723,val,0.25158946412352406
Epoch:1
loss,train,1.5777260319570479,val,1.5944475995169745
Accuracy,train,0.26533239700374533,val,0.24977293369663942
Epoch:0
loss,train,1.4052832702572429,val,1.308823823928833
Accuracy,train,0.4125702247191011,val,0.4786557674841054
Epoch:1
loss,train,1.1821793478526434,val,1.300414827134874
Accuracy,train,0.5427200374531835,val,0.4550408719346049
Epoch:2
loss,train,0.9642040258489745,val,1.246360805299547
Accuracy,train,0.6673689138576779,val,0.4659400544959128
Epoch:0
loss,train,1.4114066335592377,val,1.3078679508633084
Accuracy,train,0.40039794007490637,val,0.46684831970935514
Epoch:1
loss,train,1.1962496437383505,val,1.2483458916346233
Accuracy,train,0.5383895131086143,val,0.4677565849227975
Epoch:2
loss,train,0.9928567806879677,val,1.2302252451578777
Accuracy,train,0.6540262172284644,val,0.4768392370572207
Epoch:3
loss,train,0.7620628327689367,val,1.292661017841763
Accuracy,train,0.7652153558052435,val,0.47956403269754766
Epoch:4
loss,train,0.5699597411834344,val,1.4061868058310614
Accuracy,train,0.8496020599250936,val,0.4477747502270663
Epoch:5
loss,train,0.4727155812335818,val,1.5558745331234403
Accuracy,train,0.8711376404494382,val,0.4150772025431426
Epoch:0
loss,train,1.5891369543272007,val,1.8040986571993147
Accuracy,train,0.26732209737827717,val,0.2524977293369664
Epoch:0
loss,train,1.4756699106220001,val,1.3307001386369979
Accuracy,train,0.3518258426966292,val,0.4913714804722979
Epoch:1
loss,train,1.2953773580686867,val,1.2857808555875505
Accuracy,train,0.5002340823970037,val,0.4940962761126249
Epoch:2
loss,train,1.1974862532669237,val,1.2390700135912214
Accuracy,train,0.5775983146067416,val,0.5131698455949137
Epoch:3
loss,train,1.097249197379481,val,1.209876367024013
Accuracy,train,0.663623595505618,val,0.522252497729337
Epoch:4
loss,train,0.9952571707941624,val,1.2183674914496285
Accuracy,train,0.7341994382022472,val,0.5267938237965486
Epoch:5
loss,train,0.9128131236922875,val,1.2522212965147836
Accuracy,train,0.7873361423220974,val,0.5068119891008175
Epoch:6
loss,train,0.8357423814048481,val,1.2629736065864563
Accuracy,train,0.8270131086142322,val,0.4895549500454133
Epoch:7
loss,train,0.759863421376725,val,1.2384167313575745
Accuracy,train,0.8638810861423221,val,0.5040871934604905
Epoch:8
loss,train,0.6982659704229803,val,1.2584632754325866
Accuracy,train,0.8863529962546817,val,0.4950045413260672
Epoch:9
loss,train,0.646674618571439,val,1.272600085394723
Accuracy,train,0.9006320224719101,val,0.5049954586739328
Epoch:10
loss,train,0.6106524771630536,val,1.282703353677477
Accuracy,train,0.9075374531835206,val,0.49682107175295187
